seed,n_reference_samples,recent_samples_proportion,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1778257367,3000,0.1,0.7,0.13624338624338625,0.13624338624338625,0.0,0.0,0.9537037037037037,0.9537037037037037,0.0,0.0,0.7034274193548387,0.7034274193548387,3.710394663702057,6675.0,1799.0,0.0,"[3299, 6599, 10199, 15299, 19499, 23399, 29999]"
1778257383,3000,0.1,0.7,0.13585434173669467,0.13585434173669467,0.0,0.0,0.9509803921568627,0.9509803921568627,0.0,0.0,0.7038634658664666,0.7038634658664666,3.3478707029245767,6525.0,1949.0,0.0,"[3299, 6599, 10199, 14999, 19799, 23699, 29399]"
1778257395,3000,0.1,0.7,0.13624338624338625,0.13624338624338625,0.0,0.0,0.9537037037037037,0.9537037037037037,0.0,0.0,0.7038634658664666,0.7038634658664666,3.4248332478193944,6675.0,1949.0,0.0,"[3299, 6599, 10199, 14999, 19799, 23699, 29999]"
1778257408,3000,0.1,0.7,0.13585434173669467,0.13585434173669467,0.0,0.0,0.9509803921568627,0.9509803921568627,0.0,0.0,0.7038634658664666,0.7038634658664666,3.3478707029245767,6525.0,1949.0,0.0,"[3299, 6899, 10199, 14999, 19799, 23699, 29399]"
1778257421,3000,0.1,0.7,0.13585434173669467,0.13585434173669467,0.0,0.0,0.9509803921568627,0.9509803921568627,0.0,0.0,0.7038634658664666,0.7038634658664666,3.3478707029245767,6525.0,1949.0,0.0,"[3299, 6599, 10199, 14999, 19799, 23699, 29399]"
1778257432,3000,0.1,0.7,0.13585434173669467,0.13585434173669467,0.0,0.0,0.9509803921568627,0.9509803921568627,0.0,0.0,0.7038634658664666,0.7038634658664666,3.3478707029245767,6525.0,1949.0,0.0,"[3299, 6599, 10199, 14999, 19799, 23699, 29399]"
1778257444,3000,0.1,0.7,0.13564213564213565,0.13564213564213565,0.0,0.0,0.9494949494949495,0.9494949494949495,0.0,0.0,0.7038634658664666,0.7038634658664666,3.072891853263459,6450.0,2099.0,0.0,"[3299, 6599, 10199, 14999, 19799, 23999, 29099]"
1778257455,3000,0.1,0.7,0.13585434173669467,0.13585434173669467,0.0,0.0,0.9509803921568627,0.9509803921568627,0.0,0.0,0.7038634658664666,0.7038634658664666,3.3478707029245767,6525.0,1949.0,0.0,"[3299, 6599, 10199, 14999, 19799, 23699, 29399]"
1778257469,3000,0.1,0.7,0.13585434173669467,0.13585434173669467,0.0,0.0,0.9509803921568627,0.9509803921568627,0.0,0.0,0.7038634658664666,0.7038634658664666,3.3478707029245767,6525.0,1949.0,0.0,"[3299, 6599, 10199, 14999, 19799, 23699, 29399]"
1778257483,3000,0.1,0.7,0.15895061728395063,0.15895061728395063,0.0,0.0,0.9537037037037037,0.9537037037037037,0.0,0.0,0.7038634658664666,0.7038634658664666,3.0572540300166757,5500.0,1799.0,0.0,"[3299, 6599, 10199, 14999, 19799, 23399]"
