seed,n_reference_samples,recent_samples_proportion,shap_classifier,shap_mode,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1777582761,250,1.0,lightgbm,first,0.7,0.024501436781609195,0.024501436781609195,0.06924137931034482,0.06924137931034482,0.853287356321839,0.853287356321839,0.03237874097007224,0.03237874097007224,0.8731401619710489,0.8731401619710489,nan,622.4516129032259,nan,1.0,"[500, 1001, 1502, 2003, 2755, 3256, 3757, 4258, 4759, 5260, 5761, 6262, 6763, 7264, 7765, 8266, 8767, 9268, 9769, 10521, 11273, 11774, 12275, 15537, 16289, 16790, 17291, 17792, 18293, 18794, 19295, 19796]"
1777582778,250,1.0,lightgbm,all,0.7,0.015379775280898875,0.015379775280898875,0.06741573033707865,0.06741573033707865,0.5288089887640449,0.5288089887640449,0.031578947368421054,0.031578947368421054,0.6241656826196902,0.6241656826196902,nan,656.7931034482758,nan,1.0,"[500, 1001, 1502, 2003, 2504, 3005, 3757, 4258, 4759, 5260, 5761, 6262, 6763, 7264, 7765, 8266, 8767, 9268, 9769, 10521, 11273, 11774, 16040, 16541, 17042, 17543, 18044, 18545, 19046, 19547]"
1777582796,250,1.0,lightgbm,first,0.7,0.024860632183908046,0.024860632183908046,0.06896551724137931,0.06896551724137931,0.8645057471264368,0.8645057471264368,0.03225806451612903,0.03225806451612903,0.9007763134519466,0.9007763134519466,nan,622.4516129032259,nan,1.0,"[500, 1001, 1502, 2003, 2504, 3005, 3757, 4258, 4759, 5260, 5761, 6262, 6763, 7264, 7765, 8266, 8767, 9268, 9769, 10521, 11273, 11774, 12275, 15788, 16289, 16790, 17291, 17792, 18293, 18794, 19295, 19796]"
1777582813,250,1.0,lightgbm,all,0.7,0.015379775280898875,0.015379775280898875,0.06741573033707865,0.06741573033707865,0.5288089887640449,0.5288089887640449,0.031578947368421054,0.031578947368421054,0.6241656826196902,0.6241656826196902,nan,656.7931034482758,nan,1.0,"[500, 1001, 1502, 2003, 2504, 3005, 3757, 4258, 4759, 5260, 5761, 6262, 6763, 7264, 7765, 8266, 8767, 9268, 9769, 10521, 11524, 15539, 16040, 16541, 17042, 17543, 18044, 18545, 19046, 19547]"
1777582830,250,1.0,lightgbm,first,0.7,0.014686217008797655,0.014686217008797655,0.06818181818181818,0.06818181818181818,0.5234545454545455,0.5234545454545455,0.031914893617021274,0.031914893617021274,0.6218399064049525,0.6218399064049525,nan,634.8666666666667,nan,1.0,"[500, 1001, 1502, 2003, 2504, 3005, 3757, 4258, 4759, 5260, 5761, 6262, 6763, 7264, 7765, 8266, 8767, 9268, 9769, 10521, 11273, 11774, 15538, 16039, 16540, 17041, 17542, 18043, 18544, 19045, 19546]"
1777582848,250,1.0,lightgbm,all,0.7,0.025766862170087973,0.025766862170087973,0.06818181818181818,0.06818181818181818,0.8669545454545454,0.8669545454545454,0.031914893617021274,0.031914893617021274,0.9028346857069767,0.9028346857069767,nan,643.2333333333333,nan,1.0,"[500, 1001, 1502, 2003, 2504, 3005, 3757, 4258, 4759, 5260, 5761, 6262, 6763, 7264, 7765, 8266, 8767, 9268, 9769, 10521, 11273, 11774, 15789, 16290, 16791, 17292, 17793, 18294, 18795, 19296, 19797]"
1777582867,250,1.0,lightgbm,first,0.7,0.024889367816091953,0.024889367816091953,0.06896551724137931,0.06896551724137931,0.8654252873563218,0.8654252873563218,0.03225806451612903,0.03225806451612903,0.9018035569155751,0.9018035569155751,0.05087261415163978,643.2333333333333,6322.0,0.5,"[500, 1001, 1502, 2003, 2504, 3005, 3757, 4258, 4759, 5260, 5761, 6262, 6763, 7264, 7765, 8266, 8767, 9268, 9769, 10521, 11273, 11774, 15789, 16290, 16791, 17292, 17793, 18294, 18795, 19296, 19797, 26322]"
1777582884,250,1.0,lightgbm,all,0.7,0.015379775280898875,0.015379775280898875,0.06741573033707865,0.06741573033707865,0.5288089887640449,0.5288089887640449,0.031578947368421054,0.031578947368421054,0.6241656826196902,0.6241656826196902,nan,656.7931034482758,nan,1.0,"[500, 1001, 1502, 2003, 2504, 3005, 3757, 4258, 4759, 5260, 5761, 6262, 6763, 7264, 7765, 8266, 8767, 9268, 9769, 10521, 11273, 11774, 16040, 16541, 17042, 17543, 18044, 18545, 19046, 19547]"
1777582902,250,1.0,lightgbm,first,0.7,0.025766862170087973,0.025766862170087973,0.06818181818181818,0.06818181818181818,0.8669545454545454,0.8669545454545454,0.031914893617021274,0.031914893617021274,0.9028346857069767,0.9028346857069767,nan,643.2333333333333,nan,1.0,"[500, 1001, 1502, 2003, 2504, 3005, 3757, 4258, 4759, 5260, 5761, 6262, 6763, 7264, 7765, 8266, 8767, 9268, 9769, 10521, 11273, 11774, 15789, 16290, 16791, 17292, 17793, 18294, 18795, 19296, 19797]"
1777582919,250,1.0,lightgbm,all,0.7,0.015379775280898875,0.015379775280898875,0.06741573033707865,0.06741573033707865,0.5288089887640449,0.5288089887640449,0.031578947368421054,0.031578947368421054,0.6241656826196902,0.6241656826196902,nan,656.7931034482758,nan,1.0,"[500, 1001, 1502, 2003, 2504, 3005, 3757, 4258, 4759, 5260, 5761, 6262, 6763, 7264, 7765, 8266, 8767, 9268, 9769, 10521, 11273, 11774, 16040, 16541, 17042, 17543, 18044, 18545, 19046, 19547]"
