seed,n_reference_samples,recent_samples_proportion,shap_classifier,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1777582937,250,1.0,lightgbm,0.7,0.01824383368569415,0.01824383368569415,0.07004651162790698,0.07004651162790698,0.672093023255814,0.672093023255814,0.03273059201947318,0.03273059201947318,0.7477578957565161,0.7477578957565161,0.048596332756658554,614.3548387096774,6321.0,0.5,"[500, 1001, 1502, 2003, 2755, 3256, 3757, 4258, 4759, 5260, 5761, 6262, 6763, 7264, 7765, 8266, 8767, 9268, 9769, 10521, 11273, 11774, 12275, 15537, 16038, 16539, 17040, 17541, 18042, 18543, 19044, 19545, 26321]"
1777582954,250,1.0,lightgbm,0.7,0.024889367816091953,0.024889367816091953,0.06896551724137931,0.06896551724137931,0.8654252873563218,0.8654252873563218,0.03225806451612903,0.03225806451612903,0.9018035569155751,0.9018035569155751,0.05087261415163978,643.2333333333333,6322.0,0.5,"[500, 1001, 1502, 2003, 2504, 3005, 3757, 4258, 4759, 5260, 5761, 6262, 6763, 7264, 7765, 8266, 8767, 9268, 9769, 10521, 11273, 11774, 15538, 16290, 16791, 17292, 17793, 18294, 18795, 19296, 19797, 26322]"
1777582972,250,1.0,lightgbm,0.7,0.025766862170087973,0.025766862170087973,0.06818181818181818,0.06818181818181818,0.8669545454545454,0.8669545454545454,0.031914893617021274,0.031914893617021274,0.9028346857069767,0.9028346857069767,nan,643.2333333333333,nan,1.0,"[500, 1001, 1502, 2003, 2504, 3005, 3757, 4258, 4759, 5260, 5761, 6262, 6763, 7264, 7765, 8266, 8767, 9268, 9769, 10521, 11273, 11774, 15789, 16290, 16791, 17292, 17793, 18294, 18795, 19296, 19797]"
1777582991,250,1.0,lightgbm,0.7,0.025766862170087973,0.025766862170087973,0.06818181818181818,0.06818181818181818,0.8669545454545454,0.8669545454545454,0.031914893617021274,0.031914893617021274,0.9028346857069767,0.9028346857069767,nan,643.2333333333333,nan,1.0,"[500, 1001, 1502, 2003, 2504, 3005, 3757, 4258, 4759, 5260, 5761, 6262, 6763, 7264, 7765, 8266, 8767, 9268, 9769, 10521, 11273, 11774, 15538, 16290, 16791, 17292, 17793, 18294, 18795, 19296, 19797]"
1777583009,250,1.0,lightgbm,0.7,0.014686217008797655,0.014686217008797655,0.06818181818181818,0.06818181818181818,0.5234545454545455,0.5234545454545455,0.031914893617021274,0.031914893617021274,0.6218399064049525,0.6218399064049525,nan,634.8666666666667,nan,1.0,"[500, 1001, 1502, 2003, 2504, 3005, 3757, 4258, 4759, 5260, 5761, 6262, 6763, 7264, 7765, 8266, 8767, 9268, 9769, 10521, 11273, 11774, 15538, 16039, 16540, 17041, 17542, 18043, 18544, 19045, 19546]"
