seed,n_reference_samples,recent_samples_proportion,shap_classifier,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1777664846,500,0.5,lightgbm,0.7,0.01986967418546366,0.01986967418546366,0.07894736842105263,0.07894736842105263,0.9134736842105263,0.9134736842105263,0.036585365853658534,0.036585365853658534,0.9205751901124535,0.9205751901124535,0.35347847847847846,706.25,999.0,0.5,"[999, 1499, 1999, 2499, 2999, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10499, 11499, 12249, 13249, 13999, 14749, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 20999, 21749, 22749, 23499, 24249, 25499, 26249, 28499, 29249]"
1777664860,500,0.5,lightgbm,0.7,0.01986967418546366,0.01986967418546366,0.07894736842105263,0.07894736842105263,0.9134736842105263,0.9134736842105263,0.036585365853658534,0.036585365853658534,0.9205751901124535,0.9205751901124535,0.3566066066066066,712.5,999.0,0.5,"[999, 1499, 1999, 2499, 2999, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10499, 11499, 12249, 13249, 13999, 14749, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 20999, 21749, 22749, 23499, 24249, 25499, 26249, 28499, 29499]"
1777664878,500,0.5,lightgbm,0.7,0.019356279069767442,0.019356279069767442,0.08,0.08,0.91232,0.91232,0.037037037037037035,0.037037037037037035,0.9194213439586073,0.9194213439586073,0.34790888449425034,695.1219512195122,999.0,0.5,"[999, 1499, 1999, 2499, 2999, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10499, 11249, 11749, 12249, 13249, 13999, 14749, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 20999, 21749, 22749, 23499, 24249, 25499, 26249, 28499, 29499]"
1777664896,500,0.5,lightgbm,0.7,0.019356279069767442,0.019356279069767442,0.08,0.08,0.91232,0.91232,0.037037037037037035,0.037037037037037035,0.9194213439586073,0.9194213439586073,0.3448570521741253,689.0243902439024,999.0,0.5,"[999, 1499, 1999, 2499, 2999, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10499, 11249, 11749, 12499, 13249, 13999, 14749, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 20999, 21749, 22749, 23499, 24249, 25499, 26249, 28499, 29249]"
1777664914,500,0.5,lightgbm,0.7,0.019356279069767442,0.019356279069767442,0.08,0.08,0.91232,0.91232,0.037037037037037035,0.037037037037037035,0.9194213439586073,0.9194213439586073,0.34790888449425034,695.1219512195122,999.0,0.5,"[999, 1499, 1999, 2499, 2999, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10499, 11249, 11749, 12499, 13249, 13999, 14749, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 20999, 21749, 22749, 23499, 24249, 25499, 26249, 28499, 29499]"
1777664929,500,0.5,lightgbm,0.7,0.019356279069767442,0.019356279069767442,0.08,0.08,0.91232,0.91232,0.037037037037037035,0.037037037037037035,0.9194213439586073,0.9194213439586073,0.3448570521741253,689.0243902439024,999.0,0.5,"[999, 1499, 1999, 2499, 2999, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10499, 11249, 11749, 12249, 13249, 13999, 14749, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 20999, 21749, 22749, 23499, 24249, 25499, 26249, 28499, 29249]"
1777664947,500,0.5,lightgbm,0.7,0.01956892230576441,0.01956892230576441,0.07894736842105263,0.07894736842105263,0.9008421052631579,0.9008421052631579,0.036585365853658534,0.036585365853658534,0.8953719692205568,0.8953719692205568,0.35347847847847846,706.25,999.0,0.5,"[999, 1499, 1999, 2499, 2999, 3999, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10499, 11249, 11749, 12249, 13249, 13999, 14749, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 20999, 21749, 22749, 23499, 24249, 25499, 26249, 28499, 29249]"
1777664961,500,0.5,lightgbm,0.7,0.01986967418546366,0.01986967418546366,0.07894736842105263,0.07894736842105263,0.9134736842105263,0.9134736842105263,0.036585365853658534,0.036585365853658534,0.9205751901124535,0.9205751901124535,0.3566066066066066,712.5,999.0,0.5,"[999, 1499, 1999, 2499, 2999, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10499, 11499, 12249, 13249, 13999, 14749, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 20999, 21749, 22749, 23499, 24249, 25499, 26249, 28499, 29499]"
1777664976,500,0.5,lightgbm,0.7,0.019171990171990172,0.019171990171990172,0.08108108108108109,0.08108108108108109,0.9246486486486486,0.9246486486486486,0.0375,0.0375,0.9279946244504775,0.9279946244504775,0.4490113802530358,672.6190476190476,749.0,0.5,"[999, 1499, 1999, 2499, 2999, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10499, 11249, 11749, 12499, 13249, 13999, 14749, 15499, 16249, 16749, 17249, 17749, 18249, 18749, 19249, 19749, 20749, 21499, 22249, 23249, 23999, 24749, 25749, 26249, 28499, 29249]"
1777664991,500,0.5,lightgbm,0.7,0.018864864864864862,0.018864864864864862,0.08108108108108109,0.08108108108108109,0.9111351351351351,0.9111351351351351,0.0375,0.0375,0.9188055804118094,0.9188055804118094,0.333667000333667,666.6666666666666,999.0,0.5,"[999, 1499, 1999, 2499, 2999, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10499, 11249, 11749, 12499, 13249, 13999, 14749, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 20999, 21749, 22749, 23499, 24249, 25499, 26249, 26999, 28249, 28999]"
1777665011,500,0.5,lightgbm,0.7,0.018864864864864862,0.018864864864864862,0.08108108108108109,0.08108108108108109,0.9111351351351351,0.9111351351351351,0.0375,0.0375,0.9188055804118094,0.9188055804118094,0.333667000333667,666.6666666666666,999.0,0.5,"[999, 1499, 1999, 2499, 2999, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10499, 11249, 11749, 12499, 13249, 13999, 14749, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 20999, 21749, 22749, 23499, 24249, 25499, 26249, 26999, 28249, 28999]"
1777665026,500,0.5,lightgbm,0.7,0.019356279069767442,0.019356279069767442,0.08,0.08,0.91232,0.91232,0.037037037037037035,0.037037037037037035,0.9194213439586073,0.9194213439586073,0.34790888449425034,695.1219512195122,999.0,0.5,"[999, 1499, 1999, 2499, 2999, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749, 10499, 11249, 11749, 12499, 13249, 13999, 14749, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 20999, 21749, 22749, 23499, 24249, 25499, 26249, 28499, 29499]"
