seed,n_reference_samples,recent_samples_proportion,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1777652136,500,0.5,0.7,0.07415349887133184,0.07415349887133184,0.31498871331828443,0.31498871331828443,0.7599097065462754,0.7599097065462754,0.22429913641045326,0.22429913641045326,0.7550695022732531,0.7550695022732531,22.624434389140273,5000.0,221.0,0.0,"[3499, 10749, 11999, 14249, 22999, 23499]"
1777652158,500,0.5,0.7,0.06965387509405568,0.06965387509405568,0.3148984198645598,0.3148984198645598,0.7328216704288939,0.7328216704288939,0.22394343139502917,0.22394343139502917,0.7270471321274279,0.7270471321274279,0.5573514658343551,5000.0,8971.0,0.0,"[3499, 10749, 11999, 13999, 22999, 23499]"
1777652181,500,0.5,0.7,0.08289285714285713,0.08289285714285713,0.31473214285714285,0.31473214285714285,0.7291964285714285,0.7291964285714285,0.22308900131050957,0.22308900131050957,0.7238047137868167,0.7238047137868167,0.36954915003695493,3500.0,9471.0,0.0,"[3499, 10749, 11999, 13999, 23499]"
1777652201,500,0.5,0.7,0.06965387509405568,0.06965387509405568,0.3148984198645598,0.3148984198645598,0.7328216704288939,0.7328216704288939,0.22394343139502917,0.22394343139502917,0.7270471321274279,0.7270471321274279,0.5573514658343551,5000.0,8971.0,0.0,"[3499, 10749, 11999, 13999, 22999, 23499]"
1777652222,500,0.5,0.7,0.06965387509405568,0.06965387509405568,0.3148984198645598,0.3148984198645598,0.7328216704288939,0.7328216704288939,0.22394343139502917,0.22394343139502917,0.7270471321274279,0.7270471321274279,0.5573514658343551,5000.0,8971.0,0.0,"[3499, 10749, 11999, 13999, 22999, 23499]"
1777652243,500,0.5,0.7,0.07336343115124153,0.07336343115124153,0.3164334085778781,0.3164334085778781,0.7566139954853273,0.7566139954853273,0.224215099050194,0.224215099050194,0.7537563446181333,0.7537563446181333,6.934812760055478,5000.0,721.0,0.0,"[3499, 10749, 11999, 13999, 14749, 23499]"
1777652264,500,0.5,0.7,0.08289285714285713,0.08289285714285713,0.31473214285714285,0.31473214285714285,0.7291964285714285,0.7291964285714285,0.22308900131050957,0.22308900131050957,0.7238047137868167,0.7238047137868167,0.36954915003695493,3500.0,9471.0,0.0,"[3499, 10749, 11999, 13999, 23499]"
1777652284,500,0.5,0.7,0.0806517857142857,0.0806517857142857,0.3153125,0.3153125,0.7185714285714285,0.7185714285714285,0.22353306510530083,0.22353306510530083,0.7135667202795927,0.7135667202795927,0.3607503607503607,3416.6666666666665,9471.0,0.0,"[3749, 10749, 11999, 13999, 23499]"
1777652306,500,0.5,0.7,0.06965387509405568,0.06965387509405568,0.3148984198645598,0.3148984198645598,0.7328216704288939,0.7328216704288939,0.22394343139502917,0.22394343139502917,0.7270471321274279,0.7270471321274279,0.5573514658343551,5000.0,8971.0,0.0,"[3499, 10749, 11999, 13999, 22999, 23499]"
1777652326,500,0.5,0.7,0.07226486079759219,0.07226486079759219,0.31557562076749435,0.31557562076749435,0.7491647855530474,0.7491647855530474,0.2247477322334026,0.2247477322334026,0.7445299865459641,0.7445299865459641,22.34162895927602,4937.5,221.0,0.0,"[3749, 10749, 11999, 14249, 22999, 23499]"
1777652346,500,0.5,0.7,0.07336343115124153,0.07336343115124153,0.3164334085778781,0.3164334085778781,0.7566139954853273,0.7566139954853273,0.224215099050194,0.224215099050194,0.7537563446181333,0.7537563446181333,6.934812760055478,5000.0,721.0,0.0,"[3499, 10749, 11999, 13999, 14749, 23499]"
1777652367,500,0.5,0.7,0.08289285714285713,0.08289285714285713,0.31473214285714285,0.31473214285714285,0.7291964285714285,0.7291964285714285,0.22308900131050957,0.22308900131050957,0.7238047137868167,0.7238047137868167,0.36954915003695493,3500.0,9471.0,0.0,"[3499, 10749, 11999, 13999, 23499]"
