seed,n_reference_samples,recent_samples_proportion,shap_classifier,shap_mode,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1777189342,250,1.0,lightgbm,first,0.7,0.08247660187185024,0.08247660187185024,0.2946868250539957,0.2946868250539957,0.5421166306695464,0.5421166306695464,0.20675506909531075,0.20675506909531075,0.5344413860829825,0.5344413860829825,461.76,11544.0,25.0,0.0,"[12046, 14053, 23590]"
1777189377,250,1.0,lightgbm,all,0.7,0.08247660187185024,0.08247660187185024,0.2946868250539957,0.2946868250539957,0.5421166306695464,0.5421166306695464,0.20675506909531075,0.20675506909531075,0.5344413860829825,0.5344413860829825,461.76,11544.0,25.0,0.0,"[12046, 14053, 23590]"
1777189416,250,1.0,lightgbm,first,0.7,0.08247660187185024,0.08247660187185024,0.2946868250539957,0.2946868250539957,0.5421166306695464,0.5421166306695464,0.20675506909531075,0.20675506909531075,0.5344413860829825,0.5344413860829825,461.76,11544.0,25.0,0.0,"[12046, 14053, 23590]"
1777189450,250,1.0,lightgbm,all,0.7,0.08247660187185024,0.08247660187185024,0.2946868250539957,0.2946868250539957,0.5421166306695464,0.5421166306695464,0.20675506909531075,0.20675506909531075,0.5344413860829825,0.5344413860829825,461.76,11544.0,25.0,0.0,"[12046, 14053, 23590]"
1777189488,250,1.0,lightgbm,first,0.7,0.08247660187185024,0.08247660187185024,0.2946868250539957,0.2946868250539957,0.5421166306695464,0.5421166306695464,0.20675506909531075,0.20675506909531075,0.5344413860829825,0.5344413860829825,461.76,11544.0,25.0,0.0,"[12046, 14053, 23590]"
1777189521,250,1.0,lightgbm,all,0.7,0.08247660187185024,0.08247660187185024,0.2946868250539957,0.2946868250539957,0.5421166306695464,0.5421166306695464,0.20675506909531075,0.20675506909531075,0.5344413860829825,0.5344413860829825,461.76,11544.0,25.0,0.0,"[12046, 14053, 23590]"
1777189558,250,1.0,lightgbm,first,0.7,0.08247660187185024,0.08247660187185024,0.2946868250539957,0.2946868250539957,0.5421166306695464,0.5421166306695464,0.20675506909531075,0.20675506909531075,0.5344413860829825,0.5344413860829825,461.76,11544.0,25.0,0.0,"[12046, 14053, 23590]"
1777189592,250,1.0,lightgbm,all,0.7,0.08247660187185024,0.08247660187185024,0.2946868250539957,0.2946868250539957,0.5421166306695464,0.5421166306695464,0.20675506909531075,0.20675506909531075,0.5344413860829825,0.5344413860829825,461.76,11544.0,25.0,0.0,"[12046, 14053, 23590]"
1777189631,250,1.0,lightgbm,first,0.7,0.08247660187185024,0.08247660187185024,0.2946868250539957,0.2946868250539957,0.5421166306695464,0.5421166306695464,0.20675506909531075,0.20675506909531075,0.5344413860829825,0.5344413860829825,461.76,11544.0,25.0,0.0,"[12046, 14053, 23590]"
1777189664,250,1.0,lightgbm,all,0.7,0.08247660187185024,0.08247660187185024,0.2946868250539957,0.2946868250539957,0.5421166306695464,0.5421166306695464,0.20675506909531075,0.20675506909531075,0.5344413860829825,0.5344413860829825,461.76,11544.0,25.0,0.0,"[12046, 14053, 23590]"
