seed,n_reference_samples,recent_samples_proportion,shap_classifier,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1778312689,3000,0.1,lightgbm,0.7,0.025063437139561703,0.025063437139561703,0.427843137254902,0.427843137254902,0.8539215686274509,0.8539215686274509,0.45087389027868,0.45087389027868,0.8526473040525868,0.8526473040525868,12.348855158219706,3692.3076923076924,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 39299, 42299, 45299, 48299, 51299]"
1778312705,3000,0.1,lightgbm,0.7,0.02641163793103448,0.02641163793103448,0.496551724137931,0.496551724137931,0.9191379310344827,0.9191379310344827,0.5075457368324124,0.5075457368324124,0.9168844378891032,0.9168844378891032,12.792642140468228,3825.0,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 40199, 43199, 46199, 49199]"
1778312722,3000,0.1,lightgbm,0.7,0.036113782051282045,0.036113782051282045,0.3544871794871795,0.3544871794871795,0.9323076923076923,0.9323076923076923,0.36519615998683946,0.36519615998683946,0.9336612521152109,0.9336612521152109,4.4493882091212456,4000.0,899.0,0.0,"[3299, 6299, 9299, 12299, 15299, 19199, 22199, 25199, 28199, 31199, 34199, 37199, 40199, 43199, 48299, 51299]"
1778312740,3000,0.1,lightgbm,0.7,0.02217750257997936,0.02217750257997936,0.5428070175438596,0.5428070175438596,0.9198245614035088,0.9198245614035088,0.5487269302890248,0.5487269302890248,0.915418301377953,0.915418301377953,12.503215847697453,3738.4615384615386,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 39899, 42899, 45899, 48899, 51899]"
1778312757,3000,0.1,lightgbm,0.7,0.025063437139561703,0.025063437139561703,0.427843137254902,0.427843137254902,0.8539215686274509,0.8539215686274509,0.45087389027868,0.45087389027868,0.8526473040525868,0.8526473040525868,12.348855158219706,3692.3076923076924,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 39299, 42299, 45299, 48299, 51299]"
1778312772,3000,0.1,lightgbm,0.7,0.020507497116493658,0.020507497116493658,0.5280392156862745,0.5280392156862745,0.8766666666666667,0.8766666666666667,0.5374949657124892,0.5374949657124892,0.87253715337091,0.87253715337091,12.348855158219706,3692.3076923076924,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 39299, 42299, 45299, 48299, 51299]"
1778312787,3000,0.1,lightgbm,0.7,0.025063437139561703,0.025063437139561703,0.427843137254902,0.427843137254902,0.8539215686274509,0.8539215686274509,0.45087389027868,0.45087389027868,0.8526473040525868,0.8526473040525868,12.348855158219706,3692.3076923076924,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 39299, 42299, 45299, 48299, 51299]"
1778312803,3000,0.1,lightgbm,0.7,0.024402173913043473,0.024402173913043473,0.5421739130434783,0.5421739130434783,0.9326086956521739,0.9326086956521739,0.5432630639450334,0.5432630639450334,0.922194606265769,0.922194606265769,13.127090301003344,3925.0,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 41399, 44399, 47399, 50399]"
1778312820,3000,0.1,lightgbm,0.7,0.025063437139561703,0.025063437139561703,0.427843137254902,0.427843137254902,0.8539215686274509,0.8539215686274509,0.45087389027868,0.45087389027868,0.8526473040525868,0.8526473040525868,12.348855158219706,3692.3076923076924,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 39299, 42299, 45299, 48299, 51299]"
1778312836,3000,0.1,lightgbm,0.7,0.020507497116493658,0.020507497116493658,0.5280392156862745,0.5280392156862745,0.8766666666666667,0.8766666666666667,0.5374949657124892,0.5374949657124892,0.87253715337091,0.87253715337091,12.348855158219706,3692.3076923076924,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 39299, 42299, 45299, 48299, 51299]"
1778312852,3000,0.1,lightgbm,0.7,0.02782249742002064,0.02782249742002064,0.4187719298245614,0.4187719298245614,0.8917543859649123,0.8917543859649123,0.4348423237991419,0.4348423237991419,0.8870340953610687,0.8870340953610687,12.503215847697453,3738.4615384615386,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 39899, 42899, 45899, 48899, 51899]"
1778312868,3000,0.1,lightgbm,0.7,0.02217750257997936,0.02217750257997936,0.5428070175438596,0.5428070175438596,0.9198245614035088,0.9198245614035088,0.5487269302890248,0.5487269302890248,0.915418301377953,0.915418301377953,12.503215847697453,3738.4615384615386,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 39899, 42899, 45899, 48899, 51899]"
1778312885,3000,0.1,lightgbm,0.7,0.02782249742002064,0.02782249742002064,0.4187719298245614,0.4187719298245614,0.8917543859649123,0.8917543859649123,0.4348423237991419,0.4348423237991419,0.8870340953610687,0.8870340953610687,12.503215847697453,3738.4615384615386,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 39899, 42899, 45899, 48899, 51899]"
1778312901,3000,0.1,lightgbm,0.7,0.02334051724137931,0.02334051724137931,0.5910344827586207,0.5910344827586207,0.9644827586206897,0.9644827586206897,0.5941092358595785,0.5941092358595785,0.9634203013914123,0.9634203013914123,4.226918798665183,3800.0,899.0,0.0,"[3299, 6899, 9899, 12899, 15899, 18899, 21899, 24899, 27899, 30899, 33899, 36899, 39899, 42899, 45899, 48899]"
1778312917,3000,0.1,lightgbm,0.7,0.025063437139561703,0.025063437139561703,0.427843137254902,0.427843137254902,0.8539215686274509,0.8539215686274509,0.45087389027868,0.45087389027868,0.8526473040525868,0.8526473040525868,12.348855158219706,3692.3076923076924,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 39299, 42299, 45299, 48299, 51299]"
1778312933,3000,0.1,lightgbm,0.7,0.020507497116493658,0.020507497116493658,0.5280392156862745,0.5280392156862745,0.8766666666666667,0.8766666666666667,0.5374949657124892,0.5374949657124892,0.87253715337091,0.87253715337091,12.348855158219706,3692.3076923076924,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 39299, 42299, 45299, 48299, 51299]"
1778312948,3000,0.1,lightgbm,0.7,0.025063437139561703,0.025063437139561703,0.427843137254902,0.427843137254902,0.8539215686274509,0.8539215686274509,0.45087389027868,0.45087389027868,0.8526473040525868,0.8526473040525868,12.348855158219706,3692.3076923076924,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 39299, 42299, 45299, 48299, 51299]"
1778312964,3000,0.1,lightgbm,0.7,0.020507497116493658,0.020507497116493658,0.5280392156862745,0.5280392156862745,0.8766666666666667,0.8766666666666667,0.5374949657124892,0.5374949657124892,0.87253715337091,0.87253715337091,12.348855158219706,3692.3076923076924,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 39299, 42299, 45299, 48299, 51299]"
1778312979,3000,0.1,lightgbm,0.7,0.025063437139561703,0.025063437139561703,0.427843137254902,0.427843137254902,0.8539215686274509,0.8539215686274509,0.45087389027868,0.45087389027868,0.8526473040525868,0.8526473040525868,12.348855158219706,3692.3076923076924,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 39299, 42299, 45299, 48299, 51299]"
1778312995,3000,0.1,lightgbm,0.7,0.022796697626418984,0.022796697626418984,0.5305263157894737,0.5305263157894737,0.9180701754385965,0.9180701754385965,0.5372581449470729,0.5372581449470729,0.9140851105434566,0.9140851105434566,12.503215847697453,3738.4615384615386,299.0,0.0,"[3299, 6299, 9299, 12299, 15299, 18299, 21299, 24299, 27299, 30299, 33299, 36299, 39299, 42899, 45899, 48899, 51899]"
