seed,n_reference_samples,recent_samples_proportion,shap_classifier,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1777665573,500,0.5,lightgbm,0.7,0.0180387811634349,0.0180387811634349,0.3088421052631579,0.3088421052631579,0.651578947368421,0.651578947368421,0.3038331823566231,0.3038331823566231,0.6483801625467085,0.6483801625467085,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665581,500,0.5,lightgbm,0.7,0.01566759002770083,0.01566759002770083,0.3330526315789474,0.3330526315789474,0.6307368421052632,0.6307368421052632,0.33562600488208916,0.33562600488208916,0.6311980900250735,0.6311980900250735,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665588,500,0.5,lightgbm,0.7,0.01461495844875346,0.01461495844875346,0.4625263157894737,0.4625263157894737,0.7402105263157894,0.7402105263157894,0.43638089229252003,0.43638089229252003,0.7240874593060876,0.7240874593060876,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665596,500,0.5,lightgbm,0.7,0.01021606648199446,0.01021606648199446,0.45873684210526317,0.45873684210526317,0.6528421052631579,0.6528421052631579,0.43703403927285805,0.43703403927285805,0.648261504506388,0.648261504506388,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665603,500,0.5,lightgbm,0.7,0.01228808864265928,0.01228808864265928,0.4298947368421053,0.4298947368421053,0.6633684210526316,0.6633684210526316,0.4120776219229865,0.4120776219229865,0.6631143516538521,0.6631143516538521,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665611,500,0.5,lightgbm,0.7,0.02306925207756233,0.02306925207756233,0.2631578947368421,0.2631578947368421,0.7014736842105264,0.7014736842105264,0.2557328790953844,0.2557328790953844,0.6979893191365907,0.6979893191365907,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665619,500,0.5,lightgbm,0.7,0.013817174515235457,0.013817174515235457,0.4130526315789474,0.4130526315789474,0.6755789473684211,0.6755789473684211,0.4021522116237371,0.4021522116237371,0.6753450068004515,0.6753450068004515,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665626,500,0.5,lightgbm,0.7,0.014537396121883654,0.014537396121883654,0.35810526315789476,0.35810526315789476,0.6343157894736842,0.6343157894736842,0.3578469800481306,0.3578469800481306,0.6357476044964527,0.6357476044964527,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665634,500,0.5,lightgbm,0.7,0.020520775623268695,0.020520775623268695,0.2730526315789474,0.2730526315789474,0.6629473684210526,0.6629473684210526,0.24516323146762917,0.24516323146762917,0.659330850091346,0.659330850091346,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665641,500,0.5,lightgbm,0.7,0.01489196675900277,0.01489196675900277,0.3738947368421053,0.3738947368421053,0.6568421052631579,0.6568421052631579,0.3427559648069857,0.3427559648069857,0.6572476618414681,0.6572476618414681,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665649,500,0.5,lightgbm,0.7,0.015811634349030473,0.015811634349030473,0.3509473684210526,0.3509473684210526,0.6513684210526316,0.6513684210526316,0.3414878815932931,0.3414878815932931,0.6400701741498501,0.6400701741498501,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665657,500,0.5,lightgbm,0.7,0.01674238227146814,0.01674238227146814,0.3235789473684211,0.3235789473684211,0.6416842105263157,0.6416842105263157,0.23689826897837796,0.23689826897837796,0.6386279214157496,0.6386279214157496,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665664,500,0.5,lightgbm,0.7,0.015612188365650969,0.015612188365650969,0.3797894736842105,0.3797894736842105,0.6764210526315789,0.6764210526315789,0.3591127747184973,0.3591127747184973,0.676869801453489,0.676869801453489,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665672,500,0.5,lightgbm,0.7,0.0138393351800554,0.0138393351800554,0.38673684210526316,0.38673684210526316,0.6496842105263158,0.6496842105263158,0.3376997917312581,0.3376997917312581,0.6484377011969917,0.6484377011969917,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665679,500,0.5,lightgbm,0.7,0.010016620498614962,0.010016620498614962,0.44273684210526315,0.44273684210526315,0.6330526315789474,0.6330526315789474,0.4278251311460603,0.4278251311460603,0.6331084722498589,0.6331084722498589,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665687,500,0.5,lightgbm,0.7,0.018637119113573405,0.018637119113573405,0.3202105263157895,0.3202105263157895,0.6743157894736842,0.6743157894736842,0.3080188905221188,0.3080188905221188,0.6696586878108827,0.6696586878108827,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665694,500,0.5,lightgbm,0.7,0.019734072022160664,0.019734072022160664,0.34042105263157896,0.34042105263157896,0.7153684210526315,0.7153684210526315,0.32634762415919616,0.32634762415919616,0.7022714029249242,0.7022714029249242,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665702,500,0.5,lightgbm,0.7,0.0142382271468144,0.0142382271468144,0.46231578947368424,0.46231578947368424,0.7328421052631579,0.7328421052631579,0.40735145405598083,0.40735145405598083,0.7211648195663337,0.7211648195663337,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665710,500,0.5,lightgbm,0.7,0.016952908587257617,0.016952908587257617,0.3433684210526316,0.3433684210526316,0.6654736842105263,0.6654736842105263,0.30864492351288364,0.30864492351288364,0.6645501627032476,0.6645501627032476,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
1777665717,500,0.5,lightgbm,0.7,0.014548476454293632,0.014548476454293632,0.3332631578947368,0.3332631578947368,0.6096842105263158,0.6096842105263158,0.3088471726826487,0.3088471726826487,0.6067674962171774,0.6067674962171774,4.016064257028113,1000.0,249.0,0.0,"[749, 1249, 1749, 2249, 2749, 3249, 3749, 4249, 4749, 5249, 5749, 6249, 6749, 7249, 7749, 8249, 8749, 9249, 9749]"
