seed,n_reference_samples,recent_samples_proportion,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1778259648,3000,0.1,0.7,0.04966711650922177,0.04966711650922177,0.4586234817813765,0.4586234817813765,0.9056275303643725,0.9056275303643725,0.45928151128051303,0.45928151128051303,0.9031795731756477,0.9031795731756477,2.6189754471051834,8640.0,3299.0,0.0,"[5699, 11099, 16499, 21899, 27299, 32699, 38099, 43499, 48899]"
1778259672,3000,0.1,0.7,0.042555105713000446,0.042555105713000446,0.519919028340081,0.519919028340081,0.902914979757085,0.902914979757085,0.5211143354420749,0.5211143354420749,0.8997525541745239,0.8997525541745239,2.6189754471051834,8640.0,3299.0,0.0,"[5699, 11099, 16499, 21899, 27299, 32699, 38099, 43499, 48899]"
1778259694,3000,0.1,0.7,0.04966711650922177,0.04966711650922177,0.4586234817813765,0.4586234817813765,0.9056275303643725,0.9056275303643725,0.45928151128051303,0.45928151128051303,0.9031795731756477,0.9031795731756477,2.6189754471051834,8640.0,3299.0,0.0,"[5699, 11099, 16499, 21899, 27299, 32699, 38099, 43499, 48899]"
1778259716,3000,0.1,0.7,0.04631578947368421,0.04631578947368421,0.5099595141700405,0.5099595141700405,0.9268016194331984,0.9268016194331984,0.5116372472380422,0.5116372472380422,0.9255931390535012,0.9255931390535012,2.4916641406486812,8220.0,3299.0,0.0,"[5699, 11099, 16499, 21899, 27299, 32699, 38099, 41399, 46799]"
1778259739,3000,0.1,0.7,0.04966711650922177,0.04966711650922177,0.4586234817813765,0.4586234817813765,0.9056275303643725,0.9056275303643725,0.45928151128051303,0.45928151128051303,0.9031795731756477,0.9031795731756477,2.6189754471051834,8640.0,3299.0,0.0,"[5699, 11099, 16499, 21899, 27299, 32699, 38099, 43499, 48899]"
1778259762,3000,0.1,0.7,0.042555105713000446,0.042555105713000446,0.519919028340081,0.519919028340081,0.902914979757085,0.902914979757085,0.5211143354420749,0.5211143354420749,0.8997525541745239,0.8997525541745239,2.6189754471051834,8640.0,3299.0,0.0,"[5699, 11099, 16499, 21899, 27299, 32699, 38099, 43499, 48899]"
1778259785,3000,0.1,0.7,0.04966711650922177,0.04966711650922177,0.4586234817813765,0.4586234817813765,0.9056275303643725,0.9056275303643725,0.45928151128051303,0.45928151128051303,0.9031795731756477,0.9031795731756477,2.6189754471051834,8640.0,3299.0,0.0,"[5699, 11099, 16499, 21899, 27299, 32699, 38099, 43499, 48899]"
1778259809,3000,0.1,0.7,0.042555105713000446,0.042555105713000446,0.519919028340081,0.519919028340081,0.902914979757085,0.902914979757085,0.5211143354420749,0.5211143354420749,0.8997525541745239,0.8997525541745239,2.6189754471051834,8640.0,3299.0,0.0,"[5699, 11099, 16499, 21899, 27299, 32699, 38099, 43499, 48899]"
1778259832,3000,0.1,0.7,0.04966711650922177,0.04966711650922177,0.4586234817813765,0.4586234817813765,0.9056275303643725,0.9056275303643725,0.45928151128051303,0.45928151128051303,0.9031795731756477,0.9031795731756477,2.6189754471051834,8640.0,3299.0,0.0,"[5699, 11099, 16499, 21899, 27299, 32699, 38099, 43499, 48899]"
1778259854,3000,0.1,0.7,0.042555105713000446,0.042555105713000446,0.519919028340081,0.519919028340081,0.902914979757085,0.902914979757085,0.5211143354420749,0.5211143354420749,0.8997525541745239,0.8997525541745239,2.6189754471051834,8640.0,3299.0,0.0,"[5699, 11099, 16499, 21899, 27299, 32699, 38099, 43499, 48899]"
1778259876,3000,0.1,0.7,0.04966711650922177,0.04966711650922177,0.4586234817813765,0.4586234817813765,0.9056275303643725,0.9056275303643725,0.45928151128051303,0.45928151128051303,0.9031795731756477,0.9031795731756477,2.6189754471051834,8640.0,3299.0,0.0,"[5699, 11099, 16499, 21899, 27299, 32699, 38099, 43499, 48899]"
1778259899,3000,0.1,0.7,0.042555105713000446,0.042555105713000446,0.519919028340081,0.519919028340081,0.902914979757085,0.902914979757085,0.5211143354420749,0.5211143354420749,0.8997525541745239,0.8997525541745239,2.6189754471051834,8640.0,3299.0,0.0,"[5699, 11099, 16499, 21899, 27299, 32699, 38099, 43499, 48899]"
1778259921,3000,0.1,0.7,0.05136302294197031,0.05136302294197031,0.4583400809716599,0.4583400809716599,0.9206072874493927,0.9206072874493927,0.4599221316504421,0.4599221316504421,0.918472134522402,0.918472134522402,2.5826007881176114,8520.0,3299.0,0.0,"[5699, 11099, 16499, 21899, 27299, 32699, 38099, 41399, 48299]"
1778259943,3000,0.1,0.7,0.042555105713000446,0.042555105713000446,0.519919028340081,0.519919028340081,0.902914979757085,0.902914979757085,0.5211143354420749,0.5211143354420749,0.8997525541745239,0.8997525541745239,2.6189754471051834,8640.0,3299.0,0.0,"[5699, 11099, 16499, 21899, 27299, 32699, 38099, 43499, 48899]"
