seed,n_reference_samples,recent_samples_proportion,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1778235584,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778235638,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778235692,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778235743,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778235798,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778235849,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778235898,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778235946,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778236012,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778236081,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778236141,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778236199,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778236255,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778236317,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778236374,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778236428,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778236481,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778236548,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778236610,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
1778236662,500,0.5,0.7,0.06844059405940592,0.06844059405940592,0.5432871287128713,0.5432871287128713,0.817049504950495,0.817049504950495,0.5327447391098773,0.5327447391098773,0.8169838658766189,0.8169838658766189,nan,nan,249.0,0.0,"[12249, 24249, 36249, 48249]"
