seed,n_reference_samples,recent_samples_proportion,shap_classifier,shap_mode,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1777583182,250,1.0,lightgbm,first,0.7,0.0233037037037037,0.0233037037037037,0.4292,0.4292,0.6389333333333334,0.6389333333333334,0.35488197091713003,0.35488197091713003,0.639219664080433,0.639219664080433,nan,nan,265.0,0.0,"[1253, 2256, 3259, 4262, 5265, 6268, 7271, 8274, 9277]"
1777583193,250,1.0,lightgbm,all,0.7,0.019199999999999995,0.019199999999999995,0.47386666666666666,0.47386666666666666,0.6466666666666666,0.6466666666666666,0.43381604019955144,0.43381604019955144,0.648539548642203,0.648539548642203,nan,nan,265.0,0.0,"[1253, 2256, 3259, 4262, 5265, 6268, 7271, 8274, 9277]"
1777583205,250,1.0,lightgbm,first,0.7,0.020325925925925928,0.020325925925925928,0.46226666666666666,0.46226666666666666,0.6452,0.6452,0.4226803393447717,0.4226803393447717,0.646160703370655,0.646160703370655,nan,nan,265.0,0.0,"[1253, 2256, 3259, 4262, 5265, 6268, 7271, 8274, 9277]"
1777583216,250,1.0,lightgbm,all,0.7,0.02392592592592593,0.02392592592592593,0.4325333333333333,0.4325333333333333,0.6478666666666667,0.6478666666666667,0.40942789576528754,0.40942789576528754,0.649394115080293,0.649394115080293,nan,nan,265.0,0.0,"[1253, 2256, 3259, 4262, 5265, 6268, 7271, 8274, 9277]"
1777583228,250,1.0,lightgbm,first,0.7,0.01863703703703704,0.01863703703703704,0.4684,0.4684,0.6361333333333333,0.6361333333333333,0.4305864220080205,0.4305864220080205,0.6360914465030617,0.6360914465030617,nan,nan,265.0,0.0,"[1253, 2256, 3259, 4262, 5265, 6268, 7271, 8274, 9277]"
1777583240,250,1.0,lightgbm,all,0.7,0.01522962962962963,0.01522962962962963,0.5036,0.5036,0.6406666666666667,0.6406666666666667,0.4736867080575169,0.4736867080575169,0.6421817169648655,0.6421817169648655,nan,nan,265.0,0.0,"[1253, 2256, 3259, 4262, 5265, 6268, 7271, 8274, 9277]"
1777583252,250,1.0,lightgbm,first,0.7,0.011659259259259258,0.011659259259259258,0.5336,0.5336,0.6385333333333333,0.6385333333333333,0.5182302323679938,0.5182302323679938,0.6368300214882717,0.6368300214882717,nan,nan,265.0,0.0,"[1253, 2256, 3259, 4262, 5265, 6268, 7271, 8274, 9277]"
1777583263,250,1.0,lightgbm,all,0.7,0.02285925925925926,0.02285925925925926,0.4404,0.4404,0.6461333333333333,0.6461333333333333,0.42265870189732757,0.42265870189732757,0.6474713773212399,0.6474713773212399,nan,nan,265.0,0.0,"[1253, 2256, 3259, 4262, 5265, 6268, 7271, 8274, 9277]"
1777583274,250,1.0,lightgbm,first,0.7,0.027555555555555555,0.027555555555555555,0.3801333333333333,0.3801333333333333,0.6281333333333333,0.6281333333333333,0.3574837316826848,0.3574837316826848,0.628822759603423,0.628822759603423,nan,nan,265.0,0.0,"[1253, 2256, 3259, 4262, 5265, 6268, 7271, 8274, 9277]"
1777583286,250,1.0,lightgbm,all,0.7,0.020562962962962963,0.020562962962962963,0.42973333333333336,0.42973333333333336,0.6148,0.6148,0.36781935412327066,0.36781935412327066,0.6163963040559497,0.6163963040559497,nan,nan,265.0,0.0,"[1253, 2256, 3259, 4262, 5265, 6268, 7271, 8274, 9277]"
