seed,n_reference_samples,recent_samples_proportion,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1778266931,3000,0.1,0.7,0.07365837696335079,0.07365837696335079,0.5353141361256545,0.5353141361256545,0.8299476439790576,0.8299476439790576,0.53218037971979,0.53218037971979,0.829819141338139,0.829819141338139,nan,nan,299.0,0.0,"[12299, 24299, 36299, 48299]"
1778266981,3000,0.1,0.7,0.07365837696335079,0.07365837696335079,0.5353141361256545,0.5353141361256545,0.8299476439790576,0.8299476439790576,0.53218037971979,0.53218037971979,0.829819141338139,0.829819141338139,nan,nan,299.0,0.0,"[12299, 24299, 36299, 48299]"
1778267036,3000,0.1,0.7,0.07365837696335079,0.07365837696335079,0.5353141361256545,0.5353141361256545,0.8299476439790576,0.8299476439790576,0.53218037971979,0.53218037971979,0.829819141338139,0.829819141338139,nan,nan,299.0,0.0,"[12299, 24299, 36299, 48299]"
1778267088,3000,0.1,0.7,0.07365837696335079,0.07365837696335079,0.5353141361256545,0.5353141361256545,0.8299476439790576,0.8299476439790576,0.53218037971979,0.53218037971979,0.829819141338139,0.829819141338139,nan,nan,299.0,0.0,"[12299, 24299, 36299, 48299]"
1778267141,3000,0.1,0.7,0.07365837696335079,0.07365837696335079,0.5353141361256545,0.5353141361256545,0.8299476439790576,0.8299476439790576,0.53218037971979,0.53218037971979,0.829819141338139,0.829819141338139,nan,nan,299.0,0.0,"[12299, 24299, 36299, 48299]"
1778267193,3000,0.1,0.7,0.07365837696335079,0.07365837696335079,0.5353141361256545,0.5353141361256545,0.8299476439790576,0.8299476439790576,0.53218037971979,0.53218037971979,0.829819141338139,0.829819141338139,nan,nan,299.0,0.0,"[12299, 24299, 36299, 48299]"
1778267243,3000,0.1,0.7,0.07365837696335079,0.07365837696335079,0.5353141361256545,0.5353141361256545,0.8299476439790576,0.8299476439790576,0.53218037971979,0.53218037971979,0.829819141338139,0.829819141338139,nan,nan,299.0,0.0,"[12299, 24299, 36299, 48299]"
1778267294,3000,0.1,0.7,0.07365837696335079,0.07365837696335079,0.5353141361256545,0.5353141361256545,0.8299476439790576,0.8299476439790576,0.53218037971979,0.53218037971979,0.829819141338139,0.829819141338139,nan,nan,299.0,0.0,"[12299, 24299, 36299, 48299]"
1778267347,3000,0.1,0.7,0.07365837696335079,0.07365837696335079,0.5353141361256545,0.5353141361256545,0.8299476439790576,0.8299476439790576,0.53218037971979,0.53218037971979,0.829819141338139,0.829819141338139,nan,nan,299.0,0.0,"[12299, 24299, 36299, 48299]"
1778267401,3000,0.1,0.7,0.07365837696335079,0.07365837696335079,0.5353141361256545,0.5353141361256545,0.8299476439790576,0.8299476439790576,0.53218037971979,0.53218037971979,0.829819141338139,0.829819141338139,nan,nan,299.0,0.0,"[12299, 24299, 36299, 48299]"
