seed,n_reference_samples,recent_samples_proportion,shap_classifier,shap_mode,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1777630875,500,0.5,lightgbm,first,0.7,0.014298850574712647,0.014298850574712647,0.5271724137931034,0.5271724137931034,0.6558620689655172,0.6558620689655172,0.5042889110280117,0.5042889110280117,0.6557722785102014,0.6557722785102014,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777630888,500,0.5,lightgbm,all,0.7,0.025272030651341,0.025272030651341,0.42344827586206896,0.42344827586206896,0.650896551724138,0.650896551724138,0.34744145485623584,0.34744145485623584,0.6519378071980186,0.6519378071980186,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777630902,500,0.5,lightgbm,first,0.7,0.0274176245210728,0.0274176245210728,0.3932413793103448,0.3932413793103448,0.64,0.64,0.32258467911675104,0.32258467911675104,0.639412077698074,0.639412077698074,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777630914,500,0.5,lightgbm,all,0.7,0.013333333333333332,0.013333333333333332,0.5259310344827586,0.5259310344827586,0.6459310344827586,0.6459310344827586,0.49433731911157014,0.49433731911157014,0.645612418927195,0.645612418927195,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777630927,500,0.5,lightgbm,first,0.7,0.015938697318007664,0.015938697318007664,0.518896551724138,0.518896551724138,0.6623448275862069,0.6623448275862069,0.502170688759132,0.502170688759132,0.6634091643053233,0.6634091643053233,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777630940,500,0.5,lightgbm,all,0.7,0.022360153256704977,0.022360153256704977,0.46579310344827585,0.46579310344827585,0.6670344827586207,0.6670344827586207,0.42372591162930057,0.42372591162930057,0.6677004367180092,0.6677004367180092,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777630953,500,0.5,lightgbm,first,0.7,0.021057471264367814,0.021057471264367814,0.4780689655172414,0.4780689655172414,0.6675862068965517,0.6675862068965517,0.42513627603873544,0.42513627603873544,0.6669747031660628,0.6669747031660628,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777630966,500,0.5,lightgbm,all,0.7,0.01952490421455938,0.01952490421455938,0.4929655172413793,0.4929655172413793,0.6686896551724137,0.6686896551724137,0.4883540187235449,0.4883540187235449,0.6694048387609491,0.6694048387609491,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777630979,500,0.5,lightgbm,first,0.7,0.031524904214559384,0.031524904214559384,0.384,0.384,0.6677241379310345,0.6677241379310345,0.3684778351188609,0.3684778351188609,0.6674808399200222,0.6674808399200222,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777630993,500,0.5,lightgbm,all,0.7,0.022375478927203065,0.022375478927203065,0.4670344827586207,0.4670344827586207,0.6684137931034483,0.6684137931034483,0.45173763570456354,0.45173763570456354,0.6692195957016009,0.6692195957016009,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
