seed,n_reference_samples,recent_samples_proportion,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1777665725,500,0.5,0.7,0.02157854406130268,0.02157854406130268,0.46041379310344827,0.46041379310344827,0.6546206896551724,0.6546206896551724,0.4535819764507769,0.4535819764507769,0.654462242689007,0.654462242689007,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665733,500,0.5,0.7,0.029961685823754785,0.029961685823754785,0.3991724137931035,0.3991724137931035,0.6688275862068965,0.6688275862068965,0.35591688218084344,0.35591688218084344,0.6694993118977678,0.6694993118977678,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665740,500,0.5,0.7,0.01897318007662835,0.01897318007662835,0.47586206896551725,0.47586206896551725,0.6466206896551724,0.6466206896551724,0.42962346738856755,0.42962346738856755,0.6467342993572925,0.6467342993572925,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665748,500,0.5,0.7,0.03753256704980843,0.03753256704980843,0.3289655172413793,0.3289655172413793,0.6667586206896552,0.6667586206896552,0.29217169379779523,0.29217169379779523,0.6672284835907977,0.6672284835907977,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665756,500,0.5,0.7,0.014436781609195407,0.014436781609195407,0.5300689655172414,0.5300689655172414,0.66,0.66,0.5084006297185217,0.5084006297185217,0.660271859639315,0.660271859639315,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665763,500,0.5,0.7,0.02803065134099617,0.02803065134099617,0.4133793103448276,0.4133793103448276,0.6656551724137931,0.6656551724137931,0.33174170147807525,0.33174170147807525,0.6657238353772666,0.6657238353772666,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665771,500,0.5,0.7,0.040597701149425285,0.040597701149425285,0.2910344827586207,0.2910344827586207,0.6564137931034483,0.6564137931034483,0.2792495457176534,0.2792495457176534,0.6570188349181242,0.6570188349181242,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665778,500,0.5,0.7,0.014206896551724135,0.014206896551724135,0.5233103448275862,0.5233103448275862,0.6511724137931034,0.6511724137931034,0.49611118620516415,0.49611118620516415,0.6507881991887835,0.6507881991887835,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665786,500,0.5,0.7,0.022942528735632177,0.022942528735632177,0.448,0.448,0.6544827586206896,0.6544827586206896,0.4115703588182437,0.4115703588182437,0.6556508338783642,0.6556508338783642,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665793,500,0.5,0.7,0.023570881226053633,0.023570881226053633,0.42013793103448277,0.42013793103448277,0.6322758620689655,0.6322758620689655,0.3875758152915518,0.3875758152915518,0.6332135764064214,0.6332135764064214,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665800,500,0.5,0.7,0.05057471264367816,0.05057471264367816,0.21393103448275863,0.21393103448275863,0.6691034482758621,0.6691034482758621,0.1792072888351365,0.1792072888351365,0.6688509802398807,0.6688509802398807,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665808,500,0.5,0.7,0.023264367816091956,0.023264367816091956,0.43917241379310346,0.43917241379310346,0.648551724137931,0.648551724137931,0.40036037603357544,0.40036037603357544,0.6487259511246474,0.6487259511246474,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665815,500,0.5,0.7,0.03351724137931035,0.03351724137931035,0.356551724137931,0.356551724137931,0.6582068965517242,0.6582068965517242,0.33472508695567466,0.33472508695567466,0.6572837663310799,0.6572837663310799,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665822,500,0.5,0.7,0.034881226053639844,0.034881226053639844,0.34758620689655173,0.34758620689655173,0.6615172413793103,0.6615172413793103,0.24257901324153242,0.24257901324153242,0.6631763957576307,0.6631763957576307,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665829,500,0.5,0.7,0.0205823754789272,0.0205823754789272,0.46579310344827585,0.46579310344827585,0.6510344827586206,0.6510344827586206,0.42142226628645246,0.42142226628645246,0.6509180328224187,0.6509180328224187,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665837,500,0.5,0.7,0.0259463601532567,0.0259463601532567,0.4193103448275862,0.4193103448275862,0.6528275862068965,0.6528275862068965,0.3382884822384744,0.3382884822384744,0.6533488860177205,0.6533488860177205,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665845,500,0.5,0.7,0.02991570881226054,0.02991570881226054,0.37324137931034485,0.37324137931034485,0.6424827586206897,0.6424827586206897,0.3176489999359165,0.3176489999359165,0.6422225470221811,0.6422225470221811,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665852,500,0.5,0.7,0.022053639846743286,0.022053639846743286,0.46055172413793105,0.46055172413793105,0.6590344827586206,0.6590344827586206,0.4141389306472951,0.4141389306472951,0.6595865392660119,0.6595865392660119,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665859,500,0.5,0.7,0.024000000000000007,0.024000000000000007,0.45379310344827584,0.45379310344827584,0.6697931034482759,0.6697931034482759,0.40745093125305837,0.40745093125305837,0.6692653502363374,0.6692653502363374,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
1777665867,500,0.5,0.7,0.016061302681992337,0.016061302681992337,0.5111724137931034,0.5111724137931034,0.6557241379310345,0.6557241379310345,0.5023211286371466,0.5023211286371466,0.6560642028821845,0.6560642028821845,nan,nan,249.0,0.0,"[1249, 2249, 3249, 4249, 5249, 6249, 7249, 8249, 9249]"
